pH;Turbidez;CRL;Coliformes;Ecoli;Precipitação;Latitude;Longitude;Manancial;Lat_Norm;Long_Norm
0.48;0.01375;0.108;0;0;0.842244975;-7.94704;-35.3801;3;0.661254306;0.855293456
0.461;0.0025;0.006;;;0.015031464;-3.569376;-43.313598;3;0.773435885;0.679551229
0.48;0.0245;0.084;0;0;0.247008121;-23.0731;-44.9576;1;0.273635408;0.643133425
0.46;0.0065;0.236;;;0.730914305;-3.703588;-43.229237;3;0.769996582;0.681419987
0.55;0.01575;0.093;1;0;0.758850414;-22.5245;-43.7312;3;0.287693777;0.670300542
0.615;0.1;0.08;0;0;0.543763368;-22.7374;-47.3331;3;0.282238023;0.590511534
0.5;0.02225;0.014;0;0;0.596569026;-21.151885;-48.989851;3;0.322868271;0.553811316
0.45;0.01775;0.295;0;0;0.023695185;-4.42585;-41.4482;3;0.751487968;0.720873379
0.527;0.007;0.05;1;1;0.330152386;-16.857;-53.0318;3;0.432928564;0.464274377
0.62;0.00975;0;1;0;0.166159531;-8.00679;-35.204;3;0.659723158;0.85919441
0.62;0.07;0.128;0;0;0.065486839;-23.6125;-45.4125;1;0.259812798;0.633056516
0.49;0.00575;0.09;0;0;0.317479321;-26.6109;-49.0054;1;0.1829761;0.553466875
0.538;0.0025;0.17;1;1;0.043793514;-7.59472;-37.6445;3;0.670282823;0.805132645
0.7;0.045;0.066;0;0;0.076116541;-20.8113;-49.3758;3;0.331596068;0.545261804
0.5;0.00525;0.052;;;0.022146448;-11.9456944;-55.5231111;3;0.558785189;0.409087048
0.465;0.01075;0.02;0;0;0;-2.94644;-45.6589;3;0.78939918;0.627598282
0.52;0.02575;0.1;0;0;0.022017742;-5.93485;-42.1172;3;0.712818485;0.706053744
0.642;0.0355;0.02;0;0;0.212578401;-2.85379;-44.0357;3;0.79177342;0.663555282
0.49;0.0025;0.15;0;0;0.505119033;-27.0861;-48.616;1;0.170798672;0.562092834
0.532;0.00075;0.076;0;0;0.964371235;-7.41403;-35.0963;3;0.674913167;0.861580172
0.42;0;0.136;0;0;0.529922375;-4.25245;-43.0108;3;0.755931499;0.686258786
0.45;0.0205;0.09;1;0;0.765158924;-7.86565;-35.5787;3;0.663339998;0.850894085
0.57;0.02;0.2;0;0;0.430696522;-2.71;-44.7329;3;0.795458168;0.648110962
0.338;0.0775;0.016;0;0;0;-12.8394;-39.0893;3;0.535883179;0.773127548
0.612;0.7925;0.2;0;0;0.030121568;-7.59472;-37.6445;3;0.670282823;0.805132645
0.46;0.04425;0.182;0;0;0.543763368;-22.7374;-47.3331;3;0.282238023;0.590511534
0.534;0.01175;0.149;0;0;0.437732686;-18.9648;-41.0986;1;0.378914292;0.728617691
0.383;0.045;0.026;0;0;0.027922659;-0.983373;-62.9311;3;0.839704539;0.244985857
0.48;0.0325;0.023;0;0;0.052305867;-21.7029;-47.2703;1;0.308748016;0.591902675
0.62;0.0575;0.05;0;0;0.895773365;-2.58799;-45.3595;3;0.798584784;0.634230567
0.45;0.014;0.25;;;0.191260571;-3.581339;-42.606406;1;0.773129322;0.695216891
0.479;0.00225;0.056;0;0;1;-26.6388;-52.6799;3;0.182261137;0.472069639
0.408;0.0025;0.08;;;0.522719141;-18.8545;-41.9555;1;0.381740829;0.709635709
0.52;0;0;0;0;0.544403373;-10.312;-55.4061;3;0.600650078;0.411679069
0.375;0.0025;0.2;0;0;0.534022169;-23.9244;-47.0653;3;0.25182008;0.596443819
0.54;0;0.05;0;0;0.49806504;-18.8545;-41.9555;3;0.381740829;0.709635709
0.518;0.0325;0.115;0;0;0.214942088;-20.821465;-49.49493;3;0.331335581;0.542622845
0.49;0.004;0.063;0;0;0.294291755;-26.7811;-53.3505;3;0.178614572;0.45721456
0.48;0.00375;0.195;1;1;0;-3.50164;-42.1865;3;0.775171681;0.704518615
0.514;0.0825;0.013;0;0;0.555425092;-20.2996;-42.4743;1;0.344708841;0.698143292
0.59;0.0045;0.2;0;0;0.347458746;-26.654;-53.44;3;0.181871623;0.455231963
0.419;0.01;0.169;1;0;0.072683999;-26.687;-53.2511;3;0.181025969;0.459416461
0.509;0;0;0;0;0.098141303;-4.15002;-42.9477;3;0.75855636;0.687656573
0.305;0.00975;0.061;0;0;0.864258808;-7.02278;-35.8597;2;0.6849393;0.844669395
0.72;0.01675;0.031;0;0;0;-19.7472;-47.9381;1;0.358864588;0.577109622
0.244;0.0095;0.06;1;0;0.635895808;-21.7029;-47.2703;3;0.308748016;0.591902675
0.51;0.035;0.2;0;0;0.0775198;-7.53075;-38.1962;2;0.671922112;0.792911429
0.56;0.0345;0.031;0;0;0.019865793;-12.2875;-50.9686;1;0.550026113;0.509978222
0.48;0.1135;0.1;0;0;0.070490186;-13.7537;-41.048;3;0.512453419;0.729738579
0.5;0.0055;0.15;0;0;0.331044395;-26.8747;-52.4036;3;0.176215987;0.478190215
0.5;0;0.06;0;0;0.607877895;-7.37113;-36.9491;3;0.676012518;0.820537091
0.62;0.00225;0;0;0;0.023039754;-4.42585;-41.4482;3;0.751487968;0.720873379
0.542;0.0235;0.104;1;0;0.159939941;-3.7657;-49.6773;2;0.768404906;0.538582999
0.401;0.0155;0.02;0;0;0.160978638;-21.2325;-49.6451;3;0.320802439;0.539296291
0.56;0.02375;0.087;0;0;0.649890041;-20.5935;-47.6424;1;0.337177389;0.583659945
0.62;0.015;0.103;1;0;0.553360585;-20.1912;-44.7664;1;0.347486689;0.647368872
0.5;0.012;0;0;0;0.214942088;-20.814004;-49.509326;3;0.331526776;0.542303946
0.469;0.004;0.069;1;1;0.028189146;-14.2782;-39.8449;2;0.499012634;0.756389556
0.6;0.0005;0.057;1;0;0.628809966;-26.62;-53.6716;3;0.182742904;0.450101578
0.54;0.00275;0.02;0;0;0.068715401;-20.5575;-44.8735;1;0.338099922;0.644996401
0.48;0.0625;0.05;0;0;0.456171735;-18.8545;-41.9555;3;0.381740829;0.709635709
0.57;0.0175;0.1;0;0;0.413928013;-26.9681;-53.6417;3;0.173822528;0.45076392
0.45;0.0025;0.11;1;1;0.952421205;-18.9807;-41.2235;1;0.37850684;0.725850916
0.47;0;0.089;1;1;0.10921036;-2.94644;-45.6589;3;0.78939918;0.627598282
0.54;0.01475;0.055;0;0;0.928698987;-22.5202;-44.0996;1;0.287803968;0.662139774
0.494;0.03;0.083;0;0;0.715638995;-20.665;-44.3334;1;0.335345137;0.656960654
0.31;0.01325;0;0;0;0.404934092;-22.1585;-43.304;1;0.297072856;0.679763843
0.477;0.02425;0.16;0;0;0.75022871;-7.98809;-41.8675;3;0.660202363;0.711585079
0.62;0.015;0.05;0;0;0.213834491;-21.7041;-46.8208;3;0.308717265;0.601859964
0.5;0.002;0.05;0;0;0.272423265;-28.163396;-54.879727;3;0.143191993;0.423339243
0.56;0.01175;0;0;0;0.9651652;-5.73844;-39.63;2;0.717851668;0.761150004
0.64;0;0.02;0;0;0.720052214;-10.82377;-36.94628;3;0.587535511;0.820599559
0.46;0.0125;0.134;;;0.612921061;-3.6337066;-43.1155175;3;0.771787355;0.683939092
0.39;0.0075;0.2;0;0;0.00521963;-5.50894;-38.2743;3;0.723732812;0.791181364
0.5;0.0175;0.14;0;0;0.036450104;-20.814692;-49.457721;3;0.331509145;0.543447096
0.414;0.08;0.028;0;0;0.387177337;-7.72049;-36.492;2;0.667059853;0.830662735
0.502;0.005;0.1;;;0.924266072;-18.8545;-41.9555;1;0.381740829;0.709635709
0.545;0;0.019;;;1;-10.2874;-36.5819;1;0.601280475;0.828671277
0.5;0.02;0.087;0;0;0.632241995;-6.99269;-36.7166;1;0.685710383;0.825687413
0.504;0.0085;0.167;;;0.983768024;-11.8105556;-55.4863889;3;0.562248242;0.409900516
0.5;0.0055;0.034;1;1;0.017112789;-7.41403;-35.0963;3;0.674913167;0.861580172
0.302;0.01575;0.031;0;0;0.303767235;-29.1527;-49.5841;2;0.117840188;0.540647558
0.33;0.0065;0.081;1;1;0.109798387;-5.73844;-39.63;3;0.717851668;0.761150004
0.549;0.01;0.002;0;0;0.973423608;-21.1699;-47.8099;3;0.322406621;0.579949498
0.5;0;0.171;;;0.730914305;-3.618123;-43.121579;3;0.772186699;0.683804819
0.205;0.0775;0.074;0;0;0.06851604;-20.6228;-49.6563;3;0.33642655;0.53904819
0.6;0.003;0.028;0;0;0.330152386;-16.857;-53.0318;3;0.432928564;0.464274377
0.72;0.05;0.171;0;0;0.275775578;-26.654;-53.44;3;0.181871623;0.455231963
0.382;0.0365;0.025;0;0;0.457531239;-22.7374;-47.3331;3;0.282238023;0.590511534
0.55;0.008;0.05;0;0;0.226313464;-5.73844;-39.63;2;0.717851668;0.761150004
0.56;0.01175;0.02;0;0;0.825056775;-15.8299;-54.4208;2;0.459248925;0.433505358
0.6;0.023;0.06;0;0;1;-10.312;-55.4061;1;0.600650078;0.411679069
0.48;0.00125;0.001;0;0;0.917210956;-20.2412;-42.8995;1;0.346205394;0.688724295
0.47;0.082;0.25;0;0;0.226365199;-9.84977;-57.8139;1;0.612495137;0.358341672
0.597;0.00725;0.15;0;0;1;-5.38075;-49.1327;3;0.727017796;0.550646936
0.48;0.01625;0.05;0;0;0.828118812;-26.654;-53.44;3;0.181871623;0.455231963
0.75;0.0325;0;0;0;0.456790253;-21.996;-47.4257;3;0.301237065;0.588460266
0.307;0.0055;0.054;;;0.107375632;-3.554028;-43.13528;3;0.773829191;0.683501315
0.61;0.003;0.2;0;0;0.547521301;-10.38252;-55.42845;1;0.598842939;0.411183974
0.368;0.0755;0.02;0;0;0.336933385;-26.3777;-50.1419;1;0.18895206;0.528291216
0.53;0.00775;0.098;0;0;0.023039754;-4.42585;-41.4482;3;0.751487968;0.720873379
0.52;0.0175;0.114;1;0;0.324825233;-1.75989;-55.8579;3;0.819805592;0.401670831
0.43;0.007;0;0;0;0;-22.7374;-47.3331;3;0.282238023;0.590511534
0.58;0.0025;0.1;0;0;0.219967578;-6.50845;-36.3497;1;0.698119469;0.833814953
0.48;0.05;0.06;0;0;0.13784709;-8.68423;-35.589;3;0.642363149;0.85066592
0.45;0;0.1;0;0;0;-26.654;-53.44;3;0.181871623;0.455231963
0.45;0.025;0.08;0;0;0;-4.25245;-43.0108;3;0.755931499;0.686258786
0.34;0.0275;0.024;0;0;0.076656901;-18.8545;-41.9555;1;0.381740829;0.709635709
0.49;0.001;0.16;0;0;0.703525063;-4.15002;-42.9477;3;0.75855636;0.687656573
0.6;0.0415;0.1;0;0;0.174089295;-22.1576;-45.4562;1;0.297095919;0.632088477
0.4;0.009;0.1;0;0;0.419701436;-23.7683;-52.447;3;0.255820282;0.477228821
0.52;0;0.042;0;0;0.111478082;-18.7612;-41.3143;1;0.384131725;0.723839522
0.52;0.005;0;0;0;0.547110242;-22.5483;-47.9096;3;0.28708388;0.577740951
0.52;0.015;0.1;1;1;0.87397883;-10.5712;-63.6266;2;0.594007845;0.229579195
0.518;0.0225;0.05;1;1;1;-7.41403;-35.0963;3;0.674913167;0.861580172
0.758;0.0115;0.03;0;0;0.964371235;-7.41403;-35.0963;3;0.674913167;0.861580172
0.458;0;0.3;0;0;0.553336141;-19.952398;-45.174527;1;0.353606205;0.638328075
0.53;0;0.1;1;0;0.226313464;-5.73844;-39.63;3;0.717851668;0.761150004
0.517;0.00925;0.077;0;0;0.083419557;-22.5539;-45.7803;2;0.286940375;0.624909039
0.54;0.06075;0;;;0;-11.9456944;-55.5231111;3;0.558785189;0.409087048
0.612;0.00775;0.158;0;0;0.722182807;-7.00039;-40.9282;3;0.685513064;0.732392379
0.56;0;0.084;0;0;0.911448704;-12.508681;-55.739213;3;0.544358151;0.404299976
0.52;0.11325;0.05;0;0;0.9651652;-5.73844;-39.63;3;0.717851668;0.761150004
0.45;0.026;0.03;0;0;0.649890041;-20.5935;-47.6424;1;0.337177389;0.583659945
0.58;0.00725;0.1;1;1;1;-26.635;-52.4556;3;0.182358516;0.477038315
0.54;0.00375;0.05;0;0;0.255051197;-2.63741;-56.729;3;0.797318352;0.382374292
0.52;0.011125;0.076;;;0.022146448;-11.8105556;-55.4863889;3;0.562248242;0.409900516
0.5;0.0575;0.133;0;0;0.495152937;-5.50894;-38.2743;3;0.723732812;0.791181364
0.59;0.045;0.104;1;0;0.006941193;-4.1209;-38.4707;3;0.759302586;0.786830727
0.503;0.0295;0.2;0;0;0;-23.3171;-46.5897;3;0.267382688;0.606979273
0.56;0.09875;0.2;0;0;0.023695185;-4.42585;-41.4482;3;0.751487968;0.720873379
0.496;0.0065;0.2;0;0;0.172564098;-22.4658;-42.6523;1;0.289198017;0.69420025
0.756;0.00175;0.115;0;0;0.021933523;-5.73844;-39.63;2;0.717851668;0.761150004
0.465;0.0025;0.08;0;0;0.490946978;-22.3708333;-44.8919444;3;0.291631624;0.644587823
0.551;0.2225;0.05;0;0;0.265291241;-18.76152;-41.3067;1;0.384123525;0.724007876
0.477;0;0.104;0;0;0.545964222;-20.1861;-49.3464;3;0.347617381;0.54591307
0.353;0.07575;0.031;0;0;0.677519801;-4.42585;-41.4482;3;0.751487968;0.720873379
0.46;0.00175;0.04;0;0;0.574678447;-4.15002;-42.9477;3;0.75855636;0.687656573
0.62;0.00225;0.031;1;0;0.803755656;-6.86686;-36.3619;2;0.68893489;0.8335447
0.58;0.125;0;;;0.925229534;-11.8105556;-55.4863889;3;0.562248242;0.409900516
0.52;0;0.08;0;0;0.128313623;-7.53075;-38.1962;2;0.671922112;0.792911429
0.397;0.0065;0.235;0;0;0.076656901;-18.8545;-41.9555;3;0.381740829;0.709635709
0.4;0.645;0;0;0;0.126817024;-7.53214;-46.0372;1;0.671886492;0.61921821
0.6;0.00825;0.003;0;0;0.071838647;-5.13272;-49.3358;3;0.733373788;0.54614788
0.604;0.0105;0.06;0;0;0.260231133;-20.9908;-51.2774;3;0.326996219;0.503137709
0.228;0.0195;0.1;0;0;0.839121044;-13.0186;-42.6945;1;0.531291017;0.693265439
0.52;0.0105;0.08;1;1;0.32110436;-11.8219;-42.6179;1;0.561957532;0.694962276
0.49;0.1265;0.105;0;0;0.455619083;-27.1659;-53.7166;1;0.168753725;0.449104741
0.306;0.1075;0.038;;;0.193668182;-11.9456944;-55.5231111;3;0.558785189;0.409087048
0.42;0.06625;0.05;0;0;0.643216774;-26.9317;-53.0021;1;0.174755311;0.464932289
0.48;0.00125;0.12;1;0;0.13784709;-8.68423;-35.589;1;0.642363149;0.85066592
0.49;0.00625;0.001;0;0;0.298695298;-22.9129;-43.2003;3;0.277740677;0.682060997
0.58;0.001;0.1;1;0;0.363891957;-10.82377;-36.94628;3;0.587535511;0.820599559
0.69;0;0.11;1;0;0.09021084;-4.70581;-40.5621;2;0.744313741;0.740502197
0.248;0;0.04;1;0;0.383116791;-7.3889;-37.5079;2;0.675557146;0.808158597
0.46;0.015;0.05;0;0;0.21064585;-19.7006;-44.556;1;0.360058755;0.652029637
0.52;0.007;0.085;0;0;0.365042099;-7.56803;-44.06;3;0.670966778;0.66301699
0.443;0.032;0.205;0;0;0.505039213;-4.27157;-41.7716;3;0.755441532;0.713709448
0.56;0.04975;0.06;1;0;0.134521452;-26.654;-53.44;3;0.181871623;0.455231963
0.5;0.0025;0.127;0;0;0.166732771;-15.286;-59.0683;1;0.473186852;0.330554301
0.62;0.01125;0.001;0;0;0.733350031;-31.7649;-52.3371;2;0.050900212;0.479663317
0.524;0.003;0.067;0;0;0.091751813;-21.095117;-49.017191;3;0.324323002;0.553205682
0.54;0.0025;0.011;0;0;0.180336873;-26.687;-53.2511;3;0.181025969;0.459416461
0.424;0.00275;0.176;0;0;0.094460806;-12.6093;-52.1821;3;0.541779698;0.483096865
0.6;0.07525;0.2;0;0;0.048298884;-10.312;-55.4061;3;0.600650078;0.411679069
0.413;0.0045;0.035;1;1;0.427722248;-12.3572;-44.9769;1;0.548239988;0.642705893
0.527;0.1425;0.2;1;0;0.25725522;-5.24353;-38.1282;3;0.730534182;0.79441776
0.5;0.001;0.25;0;0;0.522719141;-18.8545;-41.9555;1;0.381740829;0.709635709
0.58;0.0175;0.021;1;1;0.027172355;-3.742736;-49.692406;2;0.768993379;0.538248372
0.53;0.0625;0.114;0;0;0.021278508;-18.8545;-41.9555;3;0.381740829;0.709635709
0.445;0.0025;0.08;0;0;0.027220303;-2.63741;-56.729;3;0.797318352;0.382374292
0.475;0.07775;0.022;0;0;0.567842768;-23.6125;-45.4125;1;0.259812798;0.633056516
0.52;0.018;0;0;0;0.906120979;-20.80878;-49.39825;3;0.331660645;0.544764493
0.462;0.052;0.018;0;0;0.69453557;-14.2782;-39.8449;2;0.499012634;0.756389556
0.438;0.07625;0.003;0;0;0;-3.742736;-49.692406;2;0.768993379;0.538248372
0.5;0.00975;0;1;0;0.079243777;-25.5859;-49.4047;3;0.209242647;0.544621613
0.52;0;0.04;0;0;0.272343234;-26.654;-53.44;3;0.181871623;0.455231963
0.5;0.005;0.2;0;0;0.007170659;-13.6059;-42.9397;2;0.516240927;0.687833788
0.4;0;0.113;0;0;0.129837889;-23.2544;-47.2927;1;0.268989432;0.591406472
0.48;0;0.072;0;0;0.272343234;-26.654;-53.44;3;0.181871623;0.455231963
0.51;0.00225;0.113;0;0;0.698066517;-3.88863;-42.2324;3;0.765254714;0.703501842
0.579;0.00275;0.079;0;0;0;-28.6326;-49.1322;3;0.131168218;0.550658012
0.6;0.00875;0.29;0;0;0.14817939;-22.3871;-44.9709;1;0.291214775;0.642838804
0.523;0.0025;0.044;1;0;0.964371235;-7.41403;-35.0963;3;0.674913167;0.861580172
0.58;0.002;0.024;0;0;0.090741392;-22.7338;-47.6476;3;0.282330276;0.583544755
0.515;0.007;0.026;1;1;0.017112789;-7.41403;-35.0963;3;0.674913167;0.861580172
0.45;0.0025;0.1;0;0;0.061192278;-6.4934;-43.7036;3;0.698505139;0.670911935
0.52;0.012;0.05;0;0;0.466471034;-22.5036;-45.2792;1;0.288229358;0.636009367
0.51;0.02575;0.2;0;0;0;-18.28202;-52.36586;3;0.396411144;0.479026228
0.58;0.075;0.16;0;0;0.243501183;-26.2495;-49.3831;1;0.1922373;0.545100095
0.257;0.104;0.08;1;1;0.04433768;-7.41403;-35.0963;3;0.674913167;0.861580172
0.516;0.008;0.04;0;0;1;-26.654;-53.44;3;0.181871623;0.455231963
0.6;0.02225;0.2;0;0;0.652356949;-26.6809;-53.3172;3;0.181182287;0.457952219
0.415;0.0025;0.03;1;0;0.215179969;-26.9681;-53.6417;2;0.173822528;0.45076392
0.405;0.0775;0.026;0;0;0.004338419;-14.2985;-43.7724;1;0.498492428;0.669387883
0.213;0.06;0.1;1;0;0.719300152;-8.00679;-35.204;2;0.659723158;0.85919441
0.55;0.01225;0;0;0;0.226035402;-7.73633;-38.0894;2;0.666653939;0.795277255
0.56;0.02825;0.2;0;0;0;-19.7472;-47.9381;1;0.358864588;0.577109622
0.504;0.13;0.11;0;0;0;-18.461;-41.809;1;0.39182462;0.712880966
0.42;0.00225;0.05;0;0;0.252263218;-8.68423;-35.589;1;0.642363149;0.85066592
0.512;0.0265;0.143;0;0;0.213572427;-20.1861;-49.3464;3;0.347617381;0.54591307
0.506;0;0.05;0;0;0.017461445;-22.1809;-47.3841;3;0.296498836;0.589381786
0.4;0.00225;0.03;0;0;0.076656901;-18.8545;-41.9555;1;0.381740829;0.709635709
0.38;0.05625;0.006;0;0;0.626159555;-26.62;-53.6716;3;0.182742904;0.450101578
0.484;0.0695;0.35;0;0;0.036450104;-20.807795;-49.487666;3;0.331685887;0.542783757
0.48;0.52;0.55;0;0;0.585843373;-23.6813;-46.6205;3;0.258049736;0.606296994
0.48;0.00575;0.023;1;1;1;-8.39303;-35.0609;1;0.649825411;0.86236435
0.764;0.0005;0.022;0;0;0.797914822;-26.2451;-51.0759;3;0.192350054;0.507601321
0.398;0.0475;0.2;0;0;0.848127502;-21.0964;-41.0468;1;0.324290124;0.729765161
0.57;0.00125;0.2;0;0;0.715164312;-5.09194;-42.8034;3;0.734418812;0.690853095
0.473;0.00525;0.16;1;0;0.214741549;-0.11909;-67.084;3;0.861852568;0.152991141
0.531;0.034;0.018;0;0;0;-16.857;-53.0318;3;0.432928564;0.464274377
0.62;0.001;0.1;0;0;0.005741792;-18.8545;-41.9555;1;0.381740829;0.709635709
0.406;0.0085;0.14;0;0;0.008712843;-3.35681;-57.72009;3;0.77888308;0.360419743
0.669;0.00825;0;1;1;0.25725522;-5.24353;-38.1282;3;0.730534182;0.79441776
0.52;0.005;0;0;0;0.275775578;-26.654;-53.44;3;0.181871623;0.455231963
0.291;0.0075;0.08;0;0;0.476216789;-5.90213;-38.6227;3;0.713656965;0.783463635
0.45;0;0.13;0;0;1;-7.08848;-35.9592;2;0.683255678;0.842465279
0.45;0.01575;0.11;0;0;0.600092046;-20.812076;-49.514475;3;0.331576182;0.542189886
0.48;0.025;0.112;0;0;0.58629739;-22.3871;-44.9709;1;0.291214775;0.642838804
0.55;0.005;0.1;1;1;0.590781519;-21.291;-50.3432;3;0.319303324;0.523832034
0.457;0.0025;0.08;0;0;0.021278508;-18.8545;-41.9555;3;0.381740829;0.709635709
0.48;0.0225;0.085;1;1;1;-7.68827;-35.5114;3;0.66788552;0.852384909
0.45;0.0475;0.02;1;0;0.728669683;-2.94644;-45.6589;3;0.78939918;0.627598282
0.607;0.025;0.152;0;0;0.24073174;-12.8394;-39.0893;3;0.535883179;0.773127548
0.56;0.005;0.1;0;0;0.010418999;-12.7502;-60.1488;3;0.538169009;0.306619149
0.311;0.1155;0.012;;;0.592017198;-3.592905;-42.675023;3;0.772832933;0.693696892
0.394;0.0825;0.045;0;0;1;-4.15002;-42.9477;3;0.75855636;0.687656573
0.54;0.0025;0.083;0;0;1;-7.94704;-35.3801;3;0.661254306;0.855293456
0.6;0.0025;0.043;0;0;0.000611086;-4.44617;-49.1153;3;0.75096725;0.551032379
0.48;0.0525;0.02;0;0;0.265248869;-6.86686;-36.3619;2;0.68893489;0.8335447
0.51;0.02625;0.05;0;0;0.894043827;-18.23815;-52.40044;3;0.397535352;0.478260215
0.5;0.0195;0.074;0;0;0.0775198;-7.53075;-38.1962;2;0.671922112;0.792911429
0.45;0.01575;0.187;0;0;0.617597789;-21.0964;-41.0468;1;0.324290124;0.729765161
0.62;0.00125;0.09;0;0;0.940806761;-3.88863;-42.2324;3;0.765254714;0.703501842
0.62;0.01025;0.024;;;0.001242852;-3.469278;-42.715508;3;0.776000986;0.692800072
0.49;0.0625;0.126;0;0;0.572531232;-12.2875;-50.9686;1;0.550026113;0.509978222
0.61;0.0025;0.122;0;0;0.017562279;-22.5832;-47.523;3;0.286189536;0.586304884
0.507;0.0475;0.05;0;0;0;-5.73844;-39.63;2;0.717851668;0.761150004
0.6;0.0075;0.04;0;0;0.671311969;-21.1699;-47.8099;3;0.322406621;0.579949498
0.62;0.0075;0.06;1;0;0.006010708;-9.65835;-56.4786;1;0.617400447;0.387921133
0.6;0;0.028;0;0;0.003409785;-4.25245;-43.0108;3;0.755931499;0.686258786
0.31;0.00625;0.182;;;0.730914305;-3.66372;-43.120061;3;0.771018235;0.683838445
0.5;0.035;0;0;0;0.322967846;-26.6109;-49.0054;1;0.1829761;0.553466875
0.552;0.0225;0.01;0;0;0.49806504;-18.8545;-41.9555;1;0.381740829;0.709635709
0.59;0.085;0.258;0;0;0.239706002;-0.11909;-67.084;3;0.861852568;0.152991141
0.492;0.0025;0.009;0;0;0.248171169;-4.77793;-48.067;3;0.742465601;0.574254239
0.565;0.0025;0.151;0;0;0.00521963;-5.50894;-38.2743;3;0.723732812;0.791181364
0.47;0.0045;0.05;0;0;0.607296539;-21.1872;-48.7904;3;0.321963292;0.558229539
0.52;0.0085;0.071;;;0;-18.8545;-41.9555;1;0.381740829;0.709635709
0.48;0.0025;0.049;1;0;0.235842445;-5.50894;-38.2743;3;0.723732812;0.791181364
0.6;0.0625;0.097;0;0;0.424578868;-4.334;-45.581;3;0.753841707;0.629323917
0.671;0.025;0.107;0;0;0.14817939;-22.3871;-44.9709;1;0.291214775;0.642838804
0.622;0.089;0.008;;;0.707904704;-3.430578;-42.893789;3;0.776992708;0.688850805
0.5;0.0025;0.116;0;0;0.837441756;-4.25245;-43.0108;3;0.755931499;0.686258786
0.45;0;0.05;0;0;0.474399398;-5.18889;-48.1336;3;0.731934381;0.572778921
0.464;0;0.062;0;0;1;-26.9844;-52.6056;2;0.173404826;0.473715526
0.441;0.018;0.112;0;0;0.464191403;-22.5832;-47.523;3;0.286189536;0.586304884
0.48;0.0085;0.204;0;0;0;-4.77793;-48.067;3;0.742465601;0.574254239
0.48;0.00125;0.153;0;0;0;-16.857;-53.0318;3;0.432928564;0.464274377
0.48;0.037;0.1;0;0;2.34588E-05;-7.70734;-37.8446;3;0.667396834;0.800700045
0.51;0.04025;0.283;0;0;0.055493453;-26.8747;-52.4036;3;0.176215987;0.478190215
0.462;0.00525;0.07;0;0;0.015103589;-3.88863;-42.2324;3;0.765254714;0.703501842
0.62;0;0.028;0;0;0.040279934;-12.6996;-38.3263;3;0.539465679;0.790029464
0.35;0.00525;0;0;0;1;-22.1576;-45.4562;1;0.297095919;0.632088477
0.76;0.0005;0.144;0;0;0.66137902;-8.9488;-44.1296;3;0.635583304;0.661475216
0.53;0;0.14;0;0;1;-28.121116;-54.866986;3;0.144275456;0.42362148
0.48;0.005;0.05;0;0;0.456171735;-18.8545;-41.9555;1;0.381740829;0.709635709
0.544;0.00925;0.112;0;0;0.939113221;-7.06092;-36.5793;2;0.683961928;0.828728872
0.466;0.00675;0.01;0;0;0.343791722;-26.6388;-52.6799;3;0.182261137;0.472069639
0.42;0.00325;0.083;0;0;0.300132798;-10.2262;-54.9794;1;0.60284878;0.421131294
0.5;0.01025;0;0;0;0.000611086;-4.44617;-49.1153;3;0.75096725;0.551032379
0.39;0.093;0.025;0;0;0.508911004;-25.5859;-49.4047;3;0.209242647;0.544621613
0.508;0.01325;0.246;0;0;0.0775198;-7.53075;-38.1962;2;0.671922112;0.792911429
0.558;0.025;0.08;0;0;1;-7.66373;-35.1002;3;0.668514379;0.861493779
0.62;0.076;0.1;0;0;0.025525424;-21.329944;-49.233388;3;0.318305349;0.548416503
0.691;0.0075;0.042;0;0;0;-21.1699;-47.8099;3;0.322406621;0.579949498
0.476;0.1005;0.025;1;1;0.680337828;-5.38075;-49.1327;3;0.727017796;0.550646936
0.395;0.03125;0.131;0;0;0.10549433;-21.9091;-49.8986;3;0.303463955;0.533680779
0.58;0.21375;0.02;1;0;0.128941049;-22.5245;-43.7312;3;0.287693777;0.670300542
0.43;0.02;0.099;0;0;0.172564098;-22.4658;-42.6523;1;0.289198017;0.69420025
0.32;0.025;0.15;0;0;0.923126669;-22.3871;-44.9709;1;0.291214775;0.642838804
0.49;0.10525;0.25;0;0;0.204008724;-21.1699;-47.8099;3;0.322406621;0.579949498
0.53;0.055;0;0;0;0.011948975;-7.68827;-35.5114;3;0.66788552;0.852384909
0.335;0.03425;0.055;0;0;0;-20.029298;-45.537397;3;0.351635573;0.630289807
0.52;0.0175;0.04;1;0;0.923126669;-22.3871;-44.9709;1;0.291214775;0.642838804
0.59;0.0045;0.11;0;0;0.864258808;-7.02278;-35.8597;2;0.6849393;0.844669395
0.378;0.035;0.041;1;0;1;-22.3984;-47.5546;3;0.290925203;0.585604884
0.499;0.0025;0.137;0;0;0.001920222;-22.5483;-47.9096;3;0.28708388;0.577740951
0.58;0.1475;0.02;0;0;1;-7.90287;-35.1716;3;0.662386202;0.859912132
0.64;0;0.2;0;0;0.046355465;-0.11909;-67.084;3;0.861852568;0.152991141
0.47;0;0.088;0;0;0.102951636;-22.9951;-47.5071;3;0.275634228;0.5866571
0.5;0.0005;0.132;0;0;0.534022169;-23.9244;-47.0653;3;0.25182008;0.596443819
